model,prompt,Mutation,Code Difference,Requested,iteration
gpt-3.5-turbo,exp1,0,0.0,0.02,45
gpt-3.5-turbo,exp1,0,0.08535688005886681,0.059000000000000004,46
gpt-3.5-turbo,exp1,0,0.0,0.036000000000000004,47
gpt-3.5-turbo,exp1,0,0.0,0.036000000000000004,48
gpt-3.5-turbo,exp1,0,0.0,0.018000000000000002,49
gpt-3.5-turbo,exp1,0,0.0,0.018000000000000002,50
gpt-3.5-turbo,exp1,0,0.0,0.018000000000000002,51
gpt-3.5-turbo,exp1,0,0.10297029702970296,0.036000000000000004,52
gpt-3.5-turbo,exp1,0,0.21962313190383365,0.19699999999999998,53
gpt-3.5-turbo,exp1,0,0.0,0.033,54
gpt-3.5-turbo,exp1,0,0.0,0.033,55
gpt-3.5-turbo,exp1,0,0.0,0.016,56
gpt-3.5-turbo,exp1,0,0.0,0.016,57
gpt-3.5-turbo,exp1,0,0.0,0.016,58
gpt-3.5-turbo,exp1,0,0.0,0.033,59
gpt-3.5-turbo,exp1,0,0.0,0.016,60
gpt-3.5-turbo,exp1,0,0.0,0.033,61
gpt-3.5-turbo,exp1,0,0.0,0.066,62
gpt-3.5-turbo,exp1,0,0.0,0.016,63
gpt-3.5-turbo,exp1,0,0.9643564356435643,0.016,64
gpt-3.5-turbo,exp1,0,0.0,0.033,65
gpt-3.5-turbo,exp1,0,0.38943894389438943,0.066,66
gpt-3.5-turbo,exp1,0,0.0,0.19699999999999998,67
gpt-3.5-turbo,exp1,0,0.0,0.426,68
gpt-3.5-turbo,exp1,0,0.0,0.131,69
gpt-3.5-turbo,exp1,0,0.6056204610041048,0.016,70
gpt-3.5-turbo,exp1,0,0.0,0.016,71
gpt-3.5-turbo,exp1,0,0.1014446227929374,0.45899999999999996,72
gpt-3.5-turbo,exp1,0,0.0,0.19699999999999998,73
gpt-3.5-turbo,exp1,0,0.0,0.426,74
gpt-3.5-turbo,exp1,0,0.0,0.131,75
gpt-3.5-turbo,exp1,0,0.0,0.016,76
gpt-3.5-turbo,exp1,0,0.0,0.033,77
gpt-3.5-turbo,exp1,0,0.005610561056105611,0.016,78
gpt-3.5-turbo,exp1,0,0.0,0.19699999999999998,79
gpt-3.5-turbo,exp1,0,0.0,0.426,80
gpt-3.5-turbo,exp1,0,0.17715959004392387,0.131,81
gpt-3.5-turbo,exp1,0,0.0740238611713666,0.09,82
gpt-3.5-turbo,exp1,0,0.0,0.028999999999999998,83
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,84
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,85
gpt-3.5-turbo,exp1,0,0.056670281995661605,0.043,86
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,87
gpt-3.5-turbo,exp1,0,0.0,0.028999999999999998,88
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,89
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,90
gpt-3.5-turbo,exp1,0,0.0,0.028999999999999998,91
gpt-3.5-turbo,exp1,0,0.07672955974842767,0.028999999999999998,92
gpt-3.5-turbo,exp1,0,0.5455197132616487,0.028999999999999998,93
gpt-3.5-turbo,exp1,0,0.0,0.027000000000000003,94
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,95
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,96
gpt-3.5-turbo,exp1,0,0.0,0.040999999999999995,97
gpt-3.5-turbo,exp1,0,0.0,0.013999999999999999,98
gpt-3.5-turbo,exp1,0,0.0,0.27,99
gpt-3.5-turbo,exp2,0,0.0,0.0,0
gpt-3.5-turbo,exp2,0,0.28705882352941176,0.105,1
gpt-3.5-turbo,exp2,0,0.0,0.053,2
gpt-3.5-turbo,exp2,0,0.11652542372881355,0.105,3
gpt-3.5-turbo,exp2,0,0.0,0.05,4
gpt-3.5-turbo,exp2,0,0.23932312651087834,0.1,5
gpt-3.5-turbo,exp2,0,0.10499490316004077,0.05,6
gpt-3.5-turbo,exp2,0,0.0,0.1,7
gpt-3.5-turbo,exp2,0,0.0,0.05,8
gpt-3.5-turbo,exp2,0,0.4228611500701262,0.45,9
gpt-3.5-turbo,exp2,0,0.1633362293657689,0.05,10
gpt-3.5-turbo,exp2,0,0.0,0.05,11
gpt-3.5-turbo,exp2,0,0.0,0.25,12
gpt-3.5-turbo,exp2,0,0.4512085944494181,0.05,13
gpt-3.5-turbo,exp2,0,0.8256513026052105,0.05,14
gpt-3.5-turbo,exp2,0,0.5801158301158301,0.05,15
gpt-3.5-turbo,exp2,0,0.2147083685545224,0.1,16
gpt-3.5-turbo,exp2,0,0.7800559179869525,0.1,17
gpt-3.5-turbo,exp2,0,0.0,0.05,18
gpt-3.5-turbo,exp2,0,0.0,0.45,19
gpt-3.5-turbo,exp2,0,0.0,0.05,20
gpt-3.5-turbo,exp2,0,0.0,0.05,21
gpt-3.5-turbo,exp2,0,0.0,0.25,22
gpt-3.5-turbo,exp2,0,0.0,0.05,23
gpt-3.5-turbo,exp2,0,0.0,0.05,24
gpt-3.5-turbo,exp2,0,0.1015843429636533,0.05,25
gpt-3.5-turbo,exp2,0,0.6187563710499491,0.1,26
gpt-3.5-turbo,exp2,0,0.3998410174880763,0.1,27
gpt-3.5-turbo,exp2,0,0.0,0.05,28
gpt-3.5-turbo,exp2,0,0.0,0.45,29
gpt-3.5-turbo,exp2,0,0.0,0.05,30
gpt-3.5-turbo,exp2,0,0.0,0.05,31
gpt-3.5-turbo,exp2,0,0.312874251497006,0.25,32
gpt-3.5-turbo,exp2,0,0.109628217349857,0.05,33
gpt-3.5-turbo,exp2,0,0.3188054882970137,0.25,34
gpt-3.5-turbo,exp2,0,0.0,0.05,35
gpt-3.5-turbo,exp2,0,0.0,0.05,36
gpt-3.5-turbo,exp2,0,0.26422764227642276,0.3,37
gpt-3.5-turbo,exp2,0,0.12644701691896706,0.05,38
gpt-3.5-turbo,exp2,0,0.0,0.1,39
gpt-3.5-turbo,exp2,0,0.0,0.05,40
gpt-3.5-turbo,exp2,0,0.9069103369503141,0.45,41
gpt-3.5-turbo,exp2,0,0.5024154589371981,0.05,42
gpt-3.5-turbo,exp2,0,0.0,0.1,43
gpt-3.5-turbo,exp2,0,0.7321711568938193,0.05,44
gpt-3.5-turbo,exp2,0,0.0,0.45,45
gpt-3.5-turbo,exp2,0,0.0,0.05,46
gpt-3.5-turbo,exp2,0,0.0,0.05,47
gpt-3.5-turbo,exp2,0,0.8121069182389937,0.25,48
gpt-3.5-turbo,exp2,0,0.33378653976886474,0.05,49
gpt-3.5-turbo,exp2,0,0.1543103448275862,0.05,50
gpt-3.5-turbo,exp2,0,0.0,0.1,51
gpt-3.5-turbo,exp2,0,0.4624505928853755,0.05,52
gpt-3.5-turbo,exp2,0,0.11900369003690037,0.1,53
gpt-3.5-turbo,exp2,0,0.8233695652173914,0.1,54
gpt-3.5-turbo,exp2,0,0.0,0.05,55
gpt-3.5-turbo,exp2,0,0.24804381846635368,0.15,56
gpt-3.5-turbo,exp2,0,0.0,0.05,57
gpt-3.5-turbo,exp2,0,0.1556420233463035,0.05,58
gpt-3.5-turbo,exp2,0,0.6819571865443425,0.1,59
gpt-3.5-turbo,exp2,0,0.28143213988343047,0.15,60
gpt-3.5-turbo,exp2,0,0.23,0.15,61
gpt-3.5-turbo,exp2,0,0.7690742624618515,0.35,62
gpt-3.5-turbo,exp2,0,0.5050607287449392,0.1,63
gpt-3.5-turbo,exp2,0,0.6853725850965962,0.1,64
gpt-3.5-turbo,exp2,0,0.5960679177837355,0.1,65
gpt-3.5-turbo,exp2,0,0.0,0.05,66
gpt-3.5-turbo,exp2,0,0.46745976207137857,0.25,67
gpt-3.5-turbo,exp2,0,0.6493374108053007,0.1,68
gpt-3.5-turbo,exp2,0,0.3944954128440367,0.05,69
gpt-3.5-turbo,exp2,0,0.0,0.1,70
gpt-3.5-turbo,exp2,0,0.0,0.05,71
gpt-3.5-turbo,exp2,0,0.0,0.15,72
gpt-3.5-turbo,exp2,0,0.44146825396825395,0.4,73
gpt-3.5-turbo,exp2,0,0.0,0.1,74
gpt-3.5-turbo,exp2,0,0.0,0.05,75
gpt-3.5-turbo,exp2,0,0.2634146341463415,0.15,76
gpt-3.5-turbo,exp2,0,0.592814371257485,0.05,77
gpt-3.5-turbo,exp2,0,0.0,0.05,78
gpt-3.5-turbo,exp2,0,0.08744186046511628,0.25,79
gpt-3.5-turbo,exp2,0,0.0,0.1,80
gpt-3.5-turbo,exp2,0,0.5575942915392457,0.05,81
gpt-3.5-turbo,exp2,0,0.17009345794392525,0.1,82
gpt-3.5-turbo,exp2,0,0.0,0.1,83
gpt-3.5-turbo,exp2,0,0.0,0.05,84
gpt-3.5-turbo,exp2,0,0.3812080536912752,0.45,85
gpt-3.5-turbo,exp2,0,0.0,0.05,86
gpt-3.5-turbo,exp2,0,0.13992537313432835,0.05,87
gpt-3.5-turbo,exp2,0,0.0,0.25,88
gpt-3.5-turbo,exp2,0,0.0,0.05,89
gpt-3.5-turbo,exp2,0,0.0,0.05,90
gpt-3.5-turbo,exp2,0,0.2803261977573904,0.3,91
gpt-3.5-turbo,exp2,0,0.19548872180451127,0.3,92
gpt-3.5-turbo,exp2,0,0.4691848906560636,0.1,93
gpt-3.5-turbo,exp2,0,0.3089005235602094,0.1,94
gpt-3.5-turbo,exp2,0,0.12247738343771747,0.042,95
gpt-3.5-turbo,exp2,0,0.1102514506769826,0.038,96
gpt-3.5-turbo,exp2,0,0.0,0.038,97
gpt-3.5-turbo,exp2,0,0.0,0.077,98
gpt-3.5-turbo,exp2,0,0.0,0.038,99
gpt-3.5-turbo,exp2,0,0.0,0.0,0
gpt-3.5-turbo,exp2,0,0.2459814905017048,0.31,1
gpt-3.5-turbo,exp2,0,0.0,0.061,2
gpt-3.5-turbo,exp2,0,0.0,0.061,3
gpt-3.5-turbo,exp2,0,0.0,0.02,4
gpt-3.5-turbo,exp2,0,0.14775613886536834,0.08199999999999999,5
gpt-3.5-turbo,exp2,0,0.0,0.055999999999999994,6
gpt-3.5-turbo,exp2,0,0.24343776460626587,0.055999999999999994,7
gpt-3.5-turbo,exp2,0,0.0,0.055999999999999994,8
gpt-3.5-turbo,exp2,0,0.0,0.055999999999999994,9
gpt-3.5-turbo,exp2,0,0.0,0.019,10
gpt-3.5-turbo,exp2,0,0.0,0.07400000000000001,11
gpt-3.5-turbo,exp2,0,0.0,0.019,12
gpt-3.5-turbo,exp2,0,0.0,0.019,13
gpt-3.5-turbo,exp2,0,0.0,0.037000000000000005,14
gpt-3.5-turbo,exp2,0,0.0,0.222,15
gpt-3.5-turbo,exp2,0,0.0,0.055999999999999994,16
gpt-3.5-turbo,exp2,0,0.0,0.019,17
gpt-3.5-turbo,exp2,0,0.0,0.07400000000000001,18
gpt-3.5-turbo,exp2,0,0.0,0.019,19
gpt-3.5-turbo,exp2,0,0.0,0.019,20
gpt-3.5-turbo,exp2,0,0.0,0.019,21
gpt-3.5-turbo,exp2,0,0.0,0.019,22
gpt-3.5-turbo,exp2,0,1.1858594411515664,0.055999999999999994,23
gpt-3.5-turbo,exp2,0,0.0,0.037000000000000005,24
gpt-3.5-turbo,exp2,0,0.0,0.07400000000000001,25
gpt-3.5-turbo,exp2,0,0.2177547770700637,0.037000000000000005,26
gpt-3.5-turbo,exp2,0,0.2456412243316544,0.14800000000000002,27
gpt-3.5-turbo,exp2,0,0.0,0.05,28
gpt-3.5-turbo,exp2,0,0.06237892289810151,0.05,29
gpt-3.5-turbo,exp2,0,0.0,0.05,30
gpt-3.5-turbo,exp2,0,0.0,0.05,31
gpt-3.5-turbo,exp2,0,0.0,0.017,32
gpt-3.5-turbo,exp2,0,0.10463320463320464,0.067,33
gpt-3.5-turbo,exp2,0,0.1386986301369863,0.05,34
gpt-3.5-turbo,exp2,0,0.41044776119402987,0.045,35
gpt-3.5-turbo,exp2,0,0.0,0.258,36
gpt-3.5-turbo,exp2,0,0.06163934426229508,0.045,37
gpt-3.5-turbo,exp2,0,0.08314890926335758,0.182,38
gpt-3.5-turbo,exp2,0,0.07377834557649314,0.045,39
gpt-3.5-turbo,exp2,0,0.0,0.045,40
gpt-3.5-turbo,exp2,0,0.05057851239669422,0.045,41
gpt-3.5-turbo,exp2,0,0.33424657534246577,0.045,42
gpt-3.5-turbo,exp2,0,0.11746804625684723,0.045,43
gpt-3.5-turbo,exp2,0,0.18171428571428572,0.045,44
gpt-3.5-turbo,exp2,0,0.19452054794520549,0.015,45
gpt-3.5-turbo,exp2,0,0.0,0.136,46
gpt-3.5-turbo,exp2,0,0.0,0.015,47
gpt-3.5-turbo,exp2,0,0.15712187958883994,0.03,48
gpt-3.5-turbo,exp2,0,0.0,0.091,49
gpt-3.5-turbo,exp2,0,0.0,0.045,50
gpt-3.5-turbo,exp2,0,0.0,0.03,51
gpt-3.5-turbo,exp2,0,0.0,0.015,52
gpt-3.5-turbo,exp2,0,0.0,0.091,53
gpt-3.5-turbo,exp2,0,0.4195205479452055,0.03,54
gpt-3.5-turbo,exp2,0,0.0,0.045,55
gpt-3.5-turbo,exp2,0,0.0,0.045,56
gpt-3.5-turbo,exp2,0,0.0,0.015,57
gpt-3.5-turbo,exp2,0,0.14952638700947227,0.061,58
gpt-3.5-turbo,exp2,0,0.13125763125763126,0.045,59
gpt-3.5-turbo,exp2,0,0.0,0.045,60
gpt-3.5-turbo,exp2,0,0.0,0.045,61
gpt-3.5-turbo,exp2,0,0.0,0.015,62
gpt-3.5-turbo,exp2,0,0.0,0.061,63
gpt-3.5-turbo,exp2,0,0.2009472259810555,0.015,64
gpt-3.5-turbo,exp2,0,0.0,0.045,65
gpt-3.5-turbo,exp2,0,0.0,0.03,66
gpt-3.5-turbo,exp2,0,0.0,0.015,67
gpt-3.5-turbo,exp2,0,0.0,0.03,68
gpt-3.5-turbo,exp2,0,0.0,0.22699999999999998,69
gpt-3.5-turbo,exp2,0,0.0,0.03,70
gpt-3.5-turbo,exp2,0,0.0,0.015,71
gpt-3.5-turbo,exp2,0,0.11624253848570532,0.045,72
gpt-3.5-turbo,exp2,0,0.051085141903171954,0.106,73
gpt-3.5-turbo,exp2,0,0.0,0.045,74
gpt-3.5-turbo,exp2,0,0.0,0.045,75
gpt-3.5-turbo,exp2,0,0.2337941628264209,0.015,76
gpt-3.5-turbo,exp2,0,0.0,0.136,77
gpt-3.5-turbo,exp2,0,0.0,0.03,78
gpt-3.5-turbo,exp2,0,0.0,0.106,79
gpt-3.5-turbo,exp2,0,0.0,0.03,80
gpt-3.5-turbo,exp2,0,0.06963059823471723,0.045,81
gpt-3.5-turbo,exp2,0,0.0,0.045,82
gpt-3.5-turbo,exp2,0,0.0,0.045,83
gpt-3.5-turbo,exp2,0,0.0,0.015,84
gpt-3.5-turbo,exp2,0,0.0,0.061,85
gpt-3.5-turbo,exp2,0,0.0,0.015,86
gpt-3.5-turbo,exp2,0,0.0675146771037182,0.015,87
gpt-3.5-turbo,exp2,0,0.0,0.045,88
gpt-3.5-turbo,exp2,0,0.0,0.045,89
gpt-3.5-turbo,exp2,0,0.0,0.015,90
gpt-3.5-turbo,exp2,0,0.0,0.061,91
gpt-3.5-turbo,exp2,0,0.0,0.015,92
gpt-3.5-turbo,exp2,0,0.0,0.015,93
gpt-3.5-turbo,exp2,0,0.0,0.03,94
gpt-3.5-turbo,exp2,0,0.0,0.19699999999999998,95
gpt-3.5-turbo,exp2,0,0.0,0.045,96
gpt-3.5-turbo,exp2,0,0.0,0.015,97
gpt-3.5-turbo,exp2,0,0.0,0.061,98
gpt-3.5-turbo,exp2,0,0.0,0.015,99
gpt-3.5-turbo,exp2,0,0.0,0.0,0
gpt-3.5-turbo,exp2,0,0.10709914320685435,0.057,1
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,2
gpt-3.5-turbo,exp2,0,0.0,0.457,3
gpt-3.5-turbo,exp2,0,0.0885009030704395,0.028999999999999998,4
gpt-3.5-turbo,exp2,0,0.0,0.057,5
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,6
gpt-3.5-turbo,exp2,0,0.4074285714285714,0.457,7
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,8
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,9
gpt-3.5-turbo,exp2,0,0.08669108669108669,0.028999999999999998,10
gpt-3.5-turbo,exp2,0,0.20075757575757575,0.057,11
gpt-3.5-turbo,exp2,0,0.06658446362515413,0.028999999999999998,12
gpt-3.5-turbo,exp2,0,0.0779537149817296,0.057,13
gpt-3.5-turbo,exp2,0,0.26713124274099886,0.057,14
gpt-3.5-turbo,exp2,0,0.12157330154946365,0.028999999999999998,15
gpt-3.5-turbo,exp2,0,0.0,0.057,16
gpt-3.5-turbo,exp2,0,0.15527950310559005,0.028999999999999998,17
gpt-3.5-turbo,exp2,0,0.0885009030704395,0.457,18
gpt-3.5-turbo,exp2,0,0.0,0.057,19
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,20
gpt-3.5-turbo,exp2,0,0.2736892736892737,0.457,21
gpt-3.5-turbo,exp2,0,0.08882175226586103,0.028999999999999998,22
gpt-3.5-turbo,exp2,0,0.0,0.057,23
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,24
gpt-3.5-turbo,exp2,0,0.11720116618075802,0.457,25
gpt-3.5-turbo,exp2,0,0.0,0.057,26
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,27
gpt-3.5-turbo,exp2,0,0.0,0.457,28
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,29
gpt-3.5-turbo,exp2,0,0.1825860948667966,0.028999999999999998,30
gpt-3.5-turbo,exp2,0,0.0,0.057,31
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,32
gpt-3.5-turbo,exp2,0,0.11279143037177064,0.457,33
gpt-3.5-turbo,exp2,0,0.0,0.057,34
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,35
gpt-3.5-turbo,exp2,0,0.13736903376018628,0.457,36
gpt-3.5-turbo,exp2,0,0.0,0.057,37
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,38
gpt-3.5-turbo,exp2,0,0.1391304347826087,0.457,39
gpt-3.5-turbo,exp2,0,0.0,0.057,40
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,41
gpt-3.5-turbo,exp2,0,0.0,0.457,42
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,43
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,44
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,45
gpt-3.5-turbo,exp2,0,0.0988095238095238,0.086,46
gpt-3.5-turbo,exp2,0,0.0,0.057,47
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,48
gpt-3.5-turbo,exp2,0,0.1820212171970966,0.457,49
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,50
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,51
gpt-3.5-turbo,exp2,0,0.11358313817330211,0.028999999999999998,52
gpt-3.5-turbo,exp2,0,0.0,0.057,53
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,54
gpt-3.5-turbo,exp2,0,0.31125827814569534,0.457,55
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,56
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,57
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,58
gpt-3.5-turbo,exp2,0,0.0,0.086,59
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,60
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,61
gpt-3.5-turbo,exp2,0,0.2521459227467811,0.028999999999999998,62
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,63
gpt-3.5-turbo,exp2,0,0.10582639714625446,0.114,64
gpt-3.5-turbo,exp2,0,0.1272294887039239,0.028999999999999998,65
gpt-3.5-turbo,exp2,0,0.0,0.057,66
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,67
gpt-3.5-turbo,exp2,0,0.0,0.457,68
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,69
gpt-3.5-turbo,exp2,0,0.12011661807580175,0.028999999999999998,70
gpt-3.5-turbo,exp2,0,0.16767454645409566,0.057,71
gpt-3.5-turbo,exp2,0,0.0,0.057,72
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,73
gpt-3.5-turbo,exp2,0,0.41685393258426967,0.457,74
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,75
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,76
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,77
gpt-3.5-turbo,exp2,0,0.0,0.086,78
gpt-3.5-turbo,exp2,0,0.24874371859296482,0.028999999999999998,79
gpt-3.5-turbo,exp2,0,0.0,0.057,80
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,81
gpt-3.5-turbo,exp2,0,0.0,0.457,82
gpt-3.5-turbo,exp2,0,0.2381516587677725,0.028999999999999998,83
gpt-3.5-turbo,exp2,0,0.0,0.057,84
gpt-3.5-turbo,exp2,0,0.09581564584596726,0.028999999999999998,85
gpt-3.5-turbo,exp2,0,0.0,0.057,86
gpt-3.5-turbo,exp2,0,0.12386706948640483,0.028999999999999998,87
gpt-3.5-turbo,exp2,0,0.0,0.057,88
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,89
gpt-3.5-turbo,exp2,0,0.22876857749469215,0.457,90
gpt-3.5-turbo,exp2,0,0.0,0.057,91
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,92
gpt-3.5-turbo,exp2,0,0.0,0.457,93
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,94
gpt-3.5-turbo,exp2,0,0.1285965942454492,0.028999999999999998,95
gpt-3.5-turbo,exp2,0,0.17559863169897377,0.057,96
gpt-3.5-turbo,exp2,0,0.051972448340638695,0.028999999999999998,97
gpt-3.5-turbo,exp2,0,0.13879408418657566,0.057,98
gpt-3.5-turbo,exp2,0,0.0769704433497537,0.057,99
gpt-3.5-turbo,exp2,0,0.0,0.0,0
gpt-3.5-turbo,exp2,0,0.0698051948051948,0.2,1
gpt-3.5-turbo,exp2,0,0.08476394849785408,0.2,2
gpt-3.5-turbo,exp2,0,0.0,0.2,3
gpt-3.5-turbo,exp2,0,0.0,0.057,4
gpt-3.5-turbo,exp2,0,0.20920502092050208,0.171,5
gpt-3.5-turbo,exp2,0,0.0,0.2,6
gpt-3.5-turbo,exp2,0,0.17652717652717653,0.057,7
gpt-3.5-turbo,exp2,0,0.09596224436287362,0.028999999999999998,8
gpt-3.5-turbo,exp2,0,1.5464512406231967,0.2,9
gpt-3.5-turbo,exp2,0,0.11520498183705241,0.2,10
gpt-3.5-turbo,exp2,0,0.29392080312325713,0.2,11
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,12
gpt-3.5-turbo,exp2,0,1.581073283323716,0.028999999999999998,13
gpt-3.5-turbo,exp2,0,0.0,0.2,14
gpt-3.5-turbo,exp2,0,1.4777841892671668,0.057,15
gpt-3.5-turbo,exp2,0,0.11029023746701846,0.2,16
gpt-3.5-turbo,exp2,0,0.15322171486555047,0.2,17
gpt-3.5-turbo,exp2,0,0.0,0.429,18
gpt-3.5-turbo,exp2,0,0.06652244456462952,0.028999999999999998,19
gpt-3.5-turbo,exp2,0,0.0,0.2,20
gpt-3.5-turbo,exp2,0,0.13552361396303902,0.057,21
gpt-3.5-turbo,exp2,0,1.5049047893825735,0.2,22
gpt-3.5-turbo,exp2,0,0.0,0.2,23
gpt-3.5-turbo,exp2,0,0.08600979858464888,0.057,24
gpt-3.5-turbo,exp2,0,1.6445470282746681,0.2,25
gpt-3.5-turbo,exp2,0,0.10276473656755347,0.2,26
gpt-3.5-turbo,exp2,0,1.515868436237738,0.2,27
gpt-3.5-turbo,exp2,0,1.5170225043277554,0.2,28
gpt-3.5-turbo,exp2,0,0.1784313725490196,0.2,29
gpt-3.5-turbo,exp2,0,0.09898341359015517,0.2,30
gpt-3.5-turbo,exp2,0,1.4916330063473744,0.2,31
gpt-3.5-turbo,exp2,0,0.0,0.028999999999999998,32
gpt-3.5-turbo,exp2,0,0.15,0.028999999999999998,33
gpt-3.5-turbo,exp2,0,0.10114107883817428,0.2,34
gpt-3.5-turbo,exp2,0,0.10826359832635983,0.2,35
gpt-3.5-turbo,exp2,0,0.0,0.2,36
gpt-3.5-turbo,exp2,0,0.08209745762711865,0.057,37
gpt-3.5-turbo,exp2,0,0.21355140186915889,0.2,38
gpt-3.5-turbo,exp2,0,0.22612612612612612,0.2,39
gpt-3.5-turbo,exp2,0,0.22639821029082774,0.057,40
gpt-3.5-turbo,exp2,0,0.11868958109559613,0.2,41
gpt-3.5-turbo,exp2,0,0.0,0.2,42
gpt-3.5-turbo,exp2,0,0.06422018348623854,0.057,43
gpt-3.5-turbo,exp2,0,0.0,0.2,44
gpt-3.5-turbo,exp2,0,0.12177121771217712,0.057,45
gpt-3.5-turbo,exp2,0,0.11307972902553413,0.2,46
gpt-3.5-turbo,exp2,0,0.091005291005291,0.2,47
gpt-3.5-turbo,exp2,0,0.8887785501489573,0.2,48
gpt-3.5-turbo,exp2,0,0.0,0.2,49
gpt-3.5-turbo,exp2,0,0.0,0.057,50
gpt-3.5-turbo,exp2,0,0.09973890339425587,0.171,51
gpt-3.5-turbo,exp2,0,1.4887478361223312,0.2,52
gpt-3.5-turbo,exp2,0,1.469128678592037,0.2,53
gpt-3.5-turbo,exp2,0,0.0,0.2,54
gpt-3.5-turbo,exp2,0,0.0,0.057,55
gpt-3.5-turbo,exp2,0,0.08623460096411355,0.171,56
gpt-3.5-turbo,exp2,0,0.11658962506420134,0.2,57
gpt-3.5-turbo,exp2,0,1.485862665897288,0.2,58
gpt-3.5-turbo,exp2,0,0.08470964304741609,0.2,59
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,60
gpt-3.5-turbo,exp2,0,0.07429420505200594,0.054000000000000006,61
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,62
gpt-3.5-turbo,exp2,0,0.0,0.054000000000000006,63
gpt-3.5-turbo,exp2,0,0.0,0.162,64
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,65
gpt-3.5-turbo,exp2,0,1.5801811401172083,0.10800000000000001,66
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,67
gpt-3.5-turbo,exp2,0,0.0,0.054000000000000006,68
gpt-3.5-turbo,exp2,0,0.0,0.162,69
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,70
gpt-3.5-turbo,exp2,0,0.0,0.10800000000000001,71
gpt-3.5-turbo,exp2,0,0.0,0.27,72
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,73
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,74
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,75
gpt-3.5-turbo,exp2,0,0.06118355065195587,0.081,76
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,77
gpt-3.5-turbo,exp2,0,0.0,0.054000000000000006,78
gpt-3.5-turbo,exp2,0,0.0,0.162,79
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,80
gpt-3.5-turbo,exp2,0,0.02556077203964528,0.10800000000000001,81
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,82
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,83
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,84
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,85
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,86
gpt-3.5-turbo,exp2,0,0.0,0.243,87
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,88
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,89
